X,Y,u_1,d_u_x
19113000.0,-13077315.789473556,0.0,-3.2130578716394385
-9063624.90464406,15817606.502826495,-17420204.187506136,1.6044403446315163
-10066723.628886376,17461216.306415897,-7873444.887547404,0.8220132728953091
-11065421.052631604,19113000.0,0.0,-0.0005483108022881211
-8059859.627431943,14192786.441975169,-28659653.571657967,2.355514022278688
-7071091.255484159,12615513.8774062,-41501222.03751312,3.084066328127529
-6106484.997924971,11061033.156746296,-56261739.82416905,3.8385964458602486
-5420601.659263048,9807025.13432977,-69620987.17707616,4.548271233837212
-3128053.602609923,8432604.826893479,-94072459.6904852,4.231000665467436
-4226910.334237503,9208230.405580606,-80716383.7443254,4.422440955012566
-1871428.0753117632,8730853.854789885,-94690270.51370262,2.56022684598738
-1138903.8121683202,7917162.071130047,-107227141.19580647,1.9664742494190035
7683342.548565391,-2261160.9387705177,-107187633.05429652,-13.68014104282192
7911855.616686772,-1135987.5750978414,-107307641.93241283,-14.17513598130241
8465053.71544543,-3162955.7630875576,-93539620.8518784,-11.853041842945515
9262178.685033076,-4238108.3809205545,-80114841.09584963,-10.203363355833703
9791894.269162957,-5420638.773685627,-69755913.2991887,-8.89279278714523
11022469.5857141,-6151028.373828939,-56394010.59228098,-7.874058816942071
12583136.575298376,-7076317.610785581,-41707149.19096694,-6.867206630413242
14188207.73766956,-8070389.275602223,-28662529.91006753,-6.03982938212519
15832934.306270808,-9052924.86605455,-17355038.317183133,-5.3689661138726
17466242.658398014,-10042232.885146312,-7869468.302208804,-4.794060237848822
19113000.0,-11065421.05263146,0.0,-4.257223776481203
-7048576.391962532,15849838.49881325,-20278082.128366355,1.404803229743499
-8046773.146805567,17478573.416776504,-9365717.553222122,0.739893601388189
-9053526.315789502,19113000.0,0.0,-0.0007010388595730296
-6055956.508820129,14243188.15890267,-32712266.67769399,1.9934794025437843
-5087518.111506126,12631743.248746432,-46992137.45827159,2.531512102379358
-4238976.262220316,10904852.545038484,-64191400.62034391,3.154548087443044
-2847302.0200092243,9691312.66029885,-80692076.71379815,2.9754659597175643
-1405153.8583160285,9875790.127748769,-81859307.48380406,1.5008702758179144
-643725.6793832631,8913408.914599298,-94477233.19001631,0.8760958320447424
134.73542143618545,7999631.897510108,-107172354.51759876,0.0006359968079744741
7994879.137191265,2406.806615999293,-107240401.79834498,-14.327917661832542
8787774.829306047,-1904433.187364288,-93892722.84789044,-12.483416849914358
8923679.464310486,-618882.8997381239,-94366089.13091196,-12.83633930173368
9787986.152780306,-2882307.611464875,-79536170.31829642,-10.84417473397225
10929857.662711157,-4251522.269418471,-63921708.14665932,-9.198030986143758
12621796.07249727,-5139822.137761001,-46938528.67378602,-7.959294509795002
14228040.383072516,-6084083.690351126,-32762948.058553312,-7.051779419465919
15844659.850561412,-7059336.994008767,-20295757.71034865,-6.337783479942812
17474669.07122276,-8048148.536959116,-9387163.13336031,-5.756273559010651
19113000.0,-9053526.315789364,0.0,-5.251791861829575
-5035839.29807895,15874829.404176744,-22655446.63955034,1.1091280941131958
-6034207.164132003,17485068.80242034,-10700291.761175685,0.6186591302774329
-7041631.578947405,19113000.0,0.0,-0.0007978609803700465
-4032608.7728045774,14295913.687891584,-35834576.82892957,1.456411309614764
-3019990.885706451,12669958.204627242,-51045737.411884375,1.657454052767779
-2205248.375649936,11100336.569988407,-67333673.81139384,1.7494430196671933
-801108.1804713503,10836045.528325826,-71844365.52962825,0.6982520260194125
1139380.8081926657,7907403.821736489,-107364208.3241771,-1.9719381434381544
-62110.81907063413,9982783.238490328,-81672415.17103268,0.0649792116824052
610380.4637562925,8935574.445736237,-94220765.19247776,-0.826505910568136
2255963.8208170533,7666284.896048916,-107441424.24328037,-3.911738206186804
7904516.966822988,1138986.4291042294,-107406111.0816179,-14.186122245505867
7652132.003628002,2244952.3020151225,-107678726.28483915,-13.743017002199435
8908842.80561071,638080.7844881566,-94540638.93821344,-12.852403378214596
10006427.553953744,-1372587.7653337491,-80413543.74236767,-11.371972057349396
9957773.683889031,37353.260635358696,-81964665.99533938,-11.64677655059657
11274112.261679951,-2299293.9645790807,-65420797.48421841,-9.98561982738988
12700054.957825867,-3175952.0558393244,-50515268.19845882,-8.834282076369467
14267217.270361597,-4100028.82634256,-35961798.25678303,-7.893222780128501
15865181.364570951,-5060039.61489061,-22697600.793665677,-7.171575393100397
17482598.362935577,-6043197.029715937,-10711032.945037384,-6.609707152597985
19113000.0,-7041631.578947272,0.0,-6.154427328405319
-3018219.828179012,15881564.10329994,-24462968.223843783,0.7178927908817694
-4025467.1225754414,17493403.17373268,-11721502.44556968,0.4484438919899001
-5029736.842105305,19113000.0,0.0,-0.0007829866478810862
-1984001.2897107303,14248757.544732437,-38536582.41625298,0.7781210253992251
-916245.1201812624,12445488.426654875,-55507799.97060978,0.5610219324167569
520765.2781967968,11304232.902111636,-67058110.88718434,-0.4058502752284209
1888840.5410551145,8792752.142155224,-93870582.74035028,-2.541331798264371
1339763.1963224362,10017466.659925971,-80334302.77105738,-1.386510222386449
3319426.499954866,7267025.104007828,-107613339.78135882,-5.779183130810825
3132202.510535917,8432294.913540352,-94058818.44985873,-4.230721638892785
4319771.40117279,6712217.18316574,-107845570.39157772,-7.568984423096684
7242688.705222435,3305106.675588352,-108011896.18513753,-13.008412272768927
5226126.472989868,6021866.895704148,-108045642.77678424,-9.22354005522863
6695916.462606764,4301102.932156113,-108181706.55858988,-11.983499907227763
6022005.975468823,5213317.940866758,-108162102.391396,-10.70612568899345
8738963.327112596,1892722.0802465207,-94533873.85711156,-12.551430743916349
8394733.995822826,3121878.647696032,-94551118.3160838,-11.96550863033534
9876237.831465311,1392170.2047343056,-81873660.34820683,-11.496925192065916
11310760.630898597,-551048.0690944204,-66977642.11645431,-10.374375294583318
10836978.167661048,769403.0601013063,-71856033.49825418,-10.733644724024185
12847964.267261645,-1127561.990043974,-51592228.37890241,-9.29795403834158
14306818.601718253,-2088812.118971244,-37961758.05022899,-8.467040603704021
15881931.137708768,-3051846.4942684807,-24435773.45156406,-7.794368433167844
17489438.924502235,-4023997.6873027873,-11751017.871855712,-7.291402523141758
19113000.0,-5029736.842105176,0.0,-6.910308248364767
-1003886.1292062117,15869930.37756007,-25539847.57851206,0.2501473431318222
-2016932.482960503,17492966.363594964,-12419782.373075243,0.2378464759432295
-3017842.105263209,19113000.0,0.0,-0.0006589677550620602
32532.05853776054,14241488.231929988,-39377745.63324223,-0.0129548953867672
1043335.5535350742,12717600.0048686,-52860581.94579696,-0.5983074666074822
2242660.9485648344,11287053.018653678,-65388800.27690197,-1.706087867199317
2835493.145765112,9802407.74854834,-79516417.78771852,-2.8913255414906858
4297736.196250102,7877566.7330027,-94560534.9076721,-5.875893759855454
4161390.456439359,9224424.90356887,-80837099.00697742,-4.359650408295244
5386045.170033304,7185778.423010364,-94652905.15492772,-7.407541169368699
7810798.645076144,4259730.466031114,-95529737.63767111,-11.212948098347953
6317417.072739743,6320038.260654995,-95268142.20873097,-8.851603880813354
7167440.734406981,5357334.894024085,-95050767.91940294,-10.093686363285698
9165802.683510914,4146736.893576656,-81506317.79771768,-10.348926150117771
9701425.876162978,2822305.2895909566,-80655841.62238838,-10.957070025266177
11113443.128355514,2193156.7533435347,-67221696.5822934,-10.13878040226295
12458674.262524197,878083.5576444725,-55402733.98873084,-9.551084174571905
14266433.241078192,-77964.97904764266,-39160267.80082854,-8.697940248910177
15886494.618711991,-1048105.1563716648,-25393781.84780888,-8.131147614414795
17496671.724569753,-2020851.214920336,-12390146.692920266,-7.728841719409096
19113000.0,-3017842.1052630832,0.0,-7.459244335401593
1014461.1100447264,15873431.27111948,-25508582.928720023,-0.2516161378818511
-300.5381634928053,17491975.032498978,-12669588.961317703,0.00011208535982820678
-1005947.3684211076,19113000.0,0.0,-0.00027961666329190393
2041734.9661758984,14276136.811853616,-38259157.46725544,-0.7922385785524947
3108273.5598702645,12694199.554731715,-50682949.50619953,-1.6878245878997635
4233109.192745312,11000623.884913623,-63329256.27985478,-3.090641089413757
5484765.59255288,8519900.008523576,-81043297.852508,-5.80511383213324
5386682.471241745,9832616.243658056,-69547063.38705997,-4.511280812733965
6557412.361389527,7702163.455590917,-81423027.13229068,-7.048701287412597
8452971.405862179,5545041.799807407,-81316209.97982807,-9.33897769267101
7644379.607785216,6613369.392745635,-81510608.97468184,-8.351110805044515
9749709.962286737,5360618.151279248,-70406075.48499137,-8.96314021848078
10919374.00809852,4187167.05933339,-64219722.63203632,-9.243250090681707
12607268.837946244,2988474.3167008283,-51657191.29399943,-8.947886970842724
14227351.974715792,1951672.6864490255,-38743632.87468258,-8.520590725878018
15871295.72153729,966933.147007529,-25537856.22566744,-8.142071088860895
17495213.847034294,-16894.845088594087,-12644028.732395658,-7.882860010734585
19113000.0,-1005947.3684209884,0.0,-7.749199479537251
3010654.891792672,15871145.704711111,-24549515.791548196,-0.7179010806389307
2006185.0210272167,17489965.436114024,-12445433.77439684,-0.236969959239342
1005947.3684209884,19113000.0,0.0,0.00016245635625544708
4041152.623274891,14258956.103760794,-36114245.82595705,-1.4713274720336358
5092023.033272409,12643539.18432795,-46886698.508092105,-2.5262901061024743
6106447.508600303,11061384.3083022,-56259488.97995398,-3.838490619219824
6955601.95381335,9360646.463373257,-65624950.37055749,-5.433820748885977
7891988.031432409,7931710.744252447,-70336716.60681856,-6.905283934758391
9315989.630023433,7001322.619099679,-65717134.94384844,-7.642727471489448
11021997.718819773,6119715.456151117,-56519201.246713646,-7.895903809297529
12605230.778756255,5067580.89544984,-47254651.207259856,-8.003645030966293
14237335.979978526,4006959.172845752,-36335900.28096611,-7.93589388712022
15862062.063240703,2993075.409246066,-24633119.05193517,-7.812516675801383
17490393.482536625,1999529.050114684,-12443810.877117706,-7.73282846936947
19113000.0,1005947.3684211076,0.0,-7.749313272897498
5012357.718309764,15856415.116998538,-22813689.339786712,-1.1118934705255858
4011532.787211945,17487351.673977487,-11771824.58799196,-0.448903319552407
3017842.1052630832,19113000.0,0.0,0.0004337750891902914
6033020.736327241,14233767.065000148,-32824591.975037307,-1.9933737475150464
7030295.966410026,12612383.555794774,-41648138.22646894,-3.0766014102488257
7940972.434118981,10918496.517745532,-49727928.89902369,-4.360582724704815
9096001.9298892,9140410.414273974,-54977635.60836344,-5.830749639831843
10958491.817747118,8078565.661703325,-48866836.15482188,-6.498946119668681
12614155.932186283,7068079.9477594895,-41519692.12209424,-6.865733532085873
14234905.645217603,6039535.243629939,-32803542.825297438,-7.071538354707985
15860214.618940037,5019329.776256788,-22778658.30165885,-7.187286392119378
17487004.456961665,4014817.857822874,-11772922.046603523,-7.294136014502541
19113000.0,3017842.105263209,0.0,-7.459302668811848
7027393.372014451,15843136.619408734,-20350400.41944201,-1.4055787092301812
6025494.780887243,17479796.02244941,-10740568.193198455,-0.6201790000145798
5029736.842105176,19113000.0,0.0,0.0006351182831876301
8037103.513123092,14208310.40742299,-28619278.8040337,-2.344591789269354
8972659.261548651,12609026.902043214,-35370928.64484257,-3.3770377960510687
9611539.21233498,11017566.342680372,-41742798.05661748,-4.459318179567274
11075121.72164314,10081962.733736092,-39347607.50518956,-5.100338487035176
12627683.973920887,9059902.799199596,-34970183.25112537,-5.649700658210371
14237945.350561202,8044786.793900002,-28421908.22303089,-6.047056461866934
15858915.711411145,7035616.838889716,-20238659.285750102,-6.346938719926853
17486100.27919448,6030637.379404745,-10695672.499023477,-6.614292082578089
19113000.0,5029736.842105305,0.0,-6.910271376654687
9030463.05527068,15815369.522299113,-17485379.636759568,-1.603118092444041
8032133.106567743,17468589.003305748,-9434085.884943934,-0.7437883908561466
7041631.578947272,19113000.0,0.0,0.000695246826033428
10048418.345882423,14085739.84814086,-24301601.85520855,-2.5999733070384807
11045385.975230208,12238402.912778908,-29861698.66973381,-3.730375709049972
12624008.66854414,11041310.180912256,-28159010.649684727,-4.448813630749218
14257090.801645525,10045576.189643327,-23460695.88747567,-4.945653256782631
15865995.933093105,9048376.974146498,-17184810.03154469,-5.368897551678789
17486460.860533226,8043967.024122134,-9322383.939890606,-5.757730873700012
19113000.0,7041631.578947405,0.0,-6.154522122725038
10987802.946519945,15791705.760830278,-14342074.789581032,-1.7156056653298493
10014289.536497451,17447231.85567723,-7983743.899103589,-0.8276783726631652
9053526.315789364,19113000.0,0.0,0.0005204006819194973
11928969.610042918,14126050.759866178,-19170217.359763198,-2.6556043688231554
12754569.60829764,12644847.881961724,-22068397.26072688,-3.507672439525957
14326690.507696835,12001064.50832952,-18205373.93214068,-3.850721447045211
15890469.501114922,11048436.253523055,-13810810.567562236,-4.323964203671648
17494619.55849665,10056891.853292994,-7721666.192146125,-4.786078898566154
19113000.0,9053526.315789502,0.0,-5.251942022830485
12902139.59341687,15820872.780613996,-10911444.68344534,-1.744374915303819
12002537.53800933,17454969.7983843,-6265175.078717104,-0.8632331427470441
11065421.05263146,19113000.0,0.0,0.0003439258435780819
14079849.52362471,14141687.55284552,-13383705.280415276,-2.668670369191091
15895205.926791351,13071093.395645224,-10375727.094700614,-3.239448867425064
17503206.456027053,12067629.743770676,-6027992.417528697,-3.751554650327273
19113000.0,11065421.052631604,0.0,-4.2573594375054045
14541301.816921178,15961363.68551119,-7695357.549514027,-1.6821703487172135
13946180.523761772,17465823.661117714,-4539082.724578642,-0.8740719242997859
13077315.789473556,19113000.0,0.0,0.00016774106256474872
16028470.188108733,15089647.049888572,-6628268.16111246,-2.151834144630409
17542549.38417584,14078095.265514003,-4217492.162469298,-2.6878287970184243
19113000.0,13077315.7894737,0.0,-3.213148828958857
16026212.230843186,17336694.679311235,-2927445.8186633782,-0.948054486790502
15089210.52631565,19113000.0,0.0,0.00010081410725182316
17602396.080694288,16073708.469836222,-2451123.0804177155,-1.6230149189227376
19113000.0,15089210.5263158,0.0,-2.147098519852143
17791142.714939047,17747501.682461075,-963721.4697401752,-0.7290984589240143
17101105.263157748,19113000.0,0.0,3.8483240376807615e-05
19113000.0,17101105.263157904,0.0,-1.0741127104072672
19113000.0,19113000.0,0.0,4.5543826385219255e-06
-4619489.134950969,-3356250.904218864,-144982169.57439402,14.170928652289282
-4037583.286762336,-4037576.1543848864,-144995070.2387043,12.362641980127714
-5087648.267575558,-2592283.762522039,-144949178.77173594,15.633071607461195
-3356258.839349738,-4619483.369738087,-144982446.47950917,10.256590162491555
-2592292.2781874435,-5087643.928622536,-144949371.54198477,7.906171745892283
-5430533.074158114,-1764485.9111012495,-144908320.21937028,16.707592163729597
-1764493.4946419166,-5430530.610112271,-144908765.1121087,5.370326600103671
-5639700.4941809205,-893240.3573145794,-144875612.61482474,17.367284542265917
-893244.4481825455,-5639699.846249892,-144876162.64828858,2.705921858936032
-5710000.0,0.0,-144861907.49223924,17.599065223081926
0.0,-5710000.0,-144862121.05788448,-0.0013461692998843
-5639699.846249892,893244.4481825455,-144876274.41067907,17.36981241630447
893240.3573145794,-5639700.4941809205,-144875683.56720987,-2.7097322358103653
-5430530.610112271,1764493.4946419166,-144909128.3525271,16.710181148515087
1764485.9111012495,-5430533.074158114,-144908580.58691767,-5.371638709470543
-5087643.928622536,2592292.2781874435,-144949485.40800497,15.633682369344804
2592283.762522039,-5087648.267575558,-144949126.69123837,-7.905827885435218
-4619483.369738087,3356258.839349738,-144982426.43431973,14.169773034687708
3356250.904218864,-4619489.134950969,-144982148.3700932,-10.25599364649929
-4037576.1543848864,4037583.286762336,-144994897.39950755,12.361766649946276
4037576.1543848864,-4037583.286762336,-144994796.85779655,-12.36172060244357
-3356250.904218864,4619489.134950969,-144982022.4449744,10.253913289516376
4619483.369738087,-3356258.839349738,-144982242.0900823,-14.170007288030217
-2592283.762522039,5087648.267575558,-144948928.55999944,7.903328721619968
-1764485.9111012495,5430533.074158114,-144908202.3699385,5.370239046199726
5087643.928622536,-2592292.2781874435,-144949127.44354364,-15.6321468634659
-893240.3573145794,5639700.4941809205,-144875121.63574675,2.708094130741942
5430530.610112271,-1764493.4946419166,-144908370.85761967,-16.70792845512664
5639699.846249892,-893244.4481825455,-144875368.46794525,-17.366191940879663
0.0,5710000.0,-144861649.41727158,0.0014311103677459
5710000.0,0.0,-144861751.1592088,-17.599771949918097
893240.3146253441,5639700.500942227,-144875550.22630978,-2.702718325208999
5639700.462974368,893240.5543450727,-144875248.08199957,-17.36700547618962
1764487.5784443384,5430532.532405606,-144908537.38846,-5.367254254976317
2592287.4486328657,5087646.389408418,-144949661.02851608,-7.905415829717032
5430532.95089332,1764486.290471502,-144908113.41422805,-16.7063030171137
3356257.0063989377,4619484.7014573,-144982281.1326299,-10.256460670700488
5087647.998997851,2592284.2896359093,-144948687.24889377,-15.629438335242089
4619488.682165736,3356251.527425002,-144981979.09156403,-14.169927337449227
4037582.560136248,4037576.881012127,-144994849.17650303,-12.362934242613145
-3768393.001491406,-3198073.885554337,-158113894.47632745,12.773473704067907
-4161486.0774971135,-2627634.430448997,-158451708.61007294,14.16606705630314
-3204424.4616395794,-3744900.328214001,-158344413.49598107,10.874243452898696
-4506919.333856083,-1905814.960311987,-158904098.76026455,15.42502959287143
-2547602.6171805877,-4195856.117302067,-158665821.30354783,8.663854376876893
-1859975.2686008017,-4583956.0248246845,-158002718.30955723,6.282471771088929
-3007204.2925826325,-1751320.1713771771,-182123847.5958385,14.205120777756132
-3363938.3301431546,-2498890.051689813,-170529146.3014135,13.122694955468996
-2460275.1186297326,-2461187.9937646887,-182127991.90104052,11.598880805835496
-4734815.68063849,-1119369.0464468354,-159350374.45761994,16.28900464506678
-1750204.415361469,-3007853.80370277,-182124367.6121657,8.231084445756066
-2473676.744794778,-3375210.1175803337,-170625688.30941674,9.648895248721317
-1100383.873211605,-4868316.739944108,-157236831.48696086,3.694613467660247
-3354751.2169565554,-925226.6059341952,-182114676.92590612,15.860572476331884
-3887387.750568724,-1367333.65245213,-171647810.94722554,15.43277621901884
-4853228.293982251,-254476.9796677567,-159427906.24951303,16.72224102605883
-1788407.992343499,-3752093.057842555,-171072334.929009,7.031175159990188
-924610.1485052258,-3354921.1724392488,-182115696.943172,4.311306650495685
-435973.7220876243,-5084987.775236192,-155323552.78843877,1.4387769137900448
-5075962.461663982,466545.8931077807,-155430005.9036437,16.863131844047864
-4091125.316788372,-530862.5628494042,-171563530.86850783,16.234785681218654
-3480000.0,0.0,-182105079.0910226,16.45111546347165
0.0,-3480000.0,-182106040.60065365,-0.000277053681003762
-420770.6761009953,-4291124.574125606,-168509791.58948824,1.5910060749126766
246410.6930040115,-4896440.6900314735,-158711539.2125149,-0.8479423010595788
-4833744.80093731,1182217.995846365,-157490980.59981915,16.35547213582948
-3354921.1724392488,924610.1485052258,-182113741.75078785,15.860485233940176
-4236568.958584207,481230.9074044922,-169296347.76085624,16.307641734719773
496529.733556909,-4174108.998863585,-170283383.46392533,-1.926894710186128
925226.6059341952,-3354751.2169565554,-182113726.7485965,-4.305248680372955
1049675.3215815313,-4816909.858760225,-158264834.33670333,-3.560527260268397
-4718154.07244369,1926734.758169785,-155484749.85294473,15.659599440548362
-3007853.80370277,1750204.415361469,-182123731.5010842,14.212551312849328
-3973419.071935174,1587851.813611192,-169065165.79863498,15.235653604793027
1539518.9442472984,-3645971.1768291146,-174317475.96363297,-6.339923265596147
1751320.1713771771,-3007204.2925826325,-182123485.31819135,-8.234814359245684
1850146.8129753943,-4636942.525816004,-157238185.1961408,-6.208034031920241
-4217453.880603348,2470578.402010621,-159013564.70045373,14.437642386863835
-2461187.9937646887,2460275.1186297326,-182128536.7866541,11.611144375823168
-3445643.7036260734,2384112.909644436,-170534674.4042909,13.459845045070711
2491857.582271488,-3332683.9095679387,-171007807.9070034,-9.770752707366334
2461187.9937646887,-2460275.1186297326,-182127723.00147223,-11.605544330940358
2479571.1034531565,-4125383.369582251,-160260149.93487,-8.56252874294791
-3774036.400885654,3163198.3431315757,-158417874.6009415,12.828828043663336
-2536469.8092474737,3342266.779109458,-170444517.5060747,9.868504614791902
-1751320.1713771771,3007204.2925826325,-182122904.28984675,8.231545300752405
3355390.3647502963,-2463040.715953894,-170989845.50688395,-13.1746556846255
3007853.80370277,-1750204.415361469,-182123323.29168507,-14.209244890153206
3179676.788799798,-3721441.5613229354,-158912247.49119747,-10.847965520279502
-3234373.024536906,3716166.1954068304,-158381603.06261966,10.978502622255006
-2612221.74570874,4119960.914441043,-159177264.71595398,8.926178267408039
-1542694.5334314683,3726696.9753156058,-173080811.46162674,6.229749065084642
-925226.6059341952,3354751.2169565554,-182113678.66624403,4.308149070458479
3708623.731725853,-1801028.4331974937,-171623170.4321464,-14.694231260436538
3354921.1724392488,-924610.1485052258,-182114656.6262369,-15.855914763705456
3724264.944072004,-3172487.669311332,-158953827.02316216,-12.723367788792046
-1817845.083435217,4424437.733427818,-160739945.87090087,6.3038886046919655
-538787.0970836048,4122041.081900458,-171044365.26604792,2.1159299194738965
0.0,3480000.0,-182105029.36327747,-0.0053745096838773
4110939.424636695,-652982.8177582643,-170956251.71330085,-16.158240540810404
3480000.0,0.0,-182104962.83371356,-16.44106010378223
4170104.779509072,-2542387.1108803395,-159079590.4264929,-14.278645992112104
4526659.860842413,-1868445.544432444,-158839188.0018176,-15.481310178629217
-1012367.4277482624,4763202.231211793,-159276632.38074705,3.4609693050043795
924610.1485052258,3354921.1724392488,-182114678.9573972,-4.311617360908642
731637.4936406198,4079063.5977120167,-171256326.3017142,-2.895892669714513
4148500.9745762018,522858.0805902471,-170647700.2072929,-16.240084844556552
3354751.2169565554,925226.6059341952,-182113785.86863208,-15.851049246518263
3720309.753778058,1528922.8191987984,-173262739.63624012,-15.107570902616905
3007204.2925826325,1751320.1713771771,-182122688.63916475,-14.199787921093778
1750204.415361469,3007853.80370277,-182123198.46037412,-8.225482745687172
1652416.8491274074,3915722.08112282,-169539899.31769493,-6.353197448375817
2460275.1186297326,2461187.9937646887,-182127809.06527904,-11.601563161182195
2418253.29605678,3376085.293047728,-171144572.94646594,-9.49472975742828
3343231.619882513,2505825.8420314803,-170733234.40406534,-13.079918771656624
4770634.660567278,-1114813.9543238713,-158783028.1927251,-16.321643923093074
-329659.6491896806,4905016.688800092,-158486793.5489199,1.1210887443444892
4893417.97284013,-420745.5291466031,-158564633.64099482,-16.715597397896033
431902.9991269755,4870000.875061377,-158939775.0643971,-1.4675926725566473
1228157.566119198,4718242.987044437,-159182873.65156344,-4.187660785619779
4914067.588339972,320906.3444854021,-158344756.1754837,-16.75230024674202
1962141.1441038856,4680737.349066393,-155842358.75183046,-6.496708835936414
4779546.058730381,1019510.061316544,-158984248.03541446,-16.386159794929473
4401094.819659802,1790771.0229993088,-161269682.91128477,-15.414109718561033
4102740.341788661,2554208.924420077,-159935113.9972829,-14.163979947037888
2551913.8801046736,4193150.3648471567,-158667281.79644692,-8.682315166851089
3715668.854179852,3210142.496884757,-158653689.73555914,-12.657028702249894
3148268.9784327988,3738937.9990312136,-159027634.2496176,-10.751188328262629
-3091145.863613803,-3089369.404655917,-167590671.65108773,11.588042462412783
-3792123.020803805,-2054046.8755005088,-168521527.16853777,14.405106144944284
-1227367.4154634313,-4179096.642364632,-167798095.96782458,4.601655031427184
1186298.861357097,-4191756.539071112,-167785661.94083294,-4.454816828370218
1815666.5820613045,-4046206.268588195,-166508357.18015957,-6.720515067263264
2019082.5005067184,-3629937.566947081,-171122883.48991323,-7.920586841496006
-3089688.2724246224,3014490.4256154904,-168469253.08437863,11.708937372750716
3060306.935727389,-3051861.548342999,-168382520.13231516,-11.586037504686796
-2070027.647672708,3735503.727981023,-169209418.3123203,7.909688015036346
-1149053.1587380455,4111587.90563,-169216559.57757246,4.394651455795985
4122216.317072055,-1268960.1933050689,-168498048.95837376,-15.669195189030289
59018.74929886199,4291224.448694789,-168837417.3571721,-0.2208894402497037
4339214.255619973,-56177.87391861083,-168050499.2088397,-16.409522152795226
4114071.185741565,1143627.839976639,-169200904.5471997,-15.77984272575039
3719680.022378112,2035644.1525682688,-169707245.66717437,-14.3515788178324
3017139.5734363347,3058435.924951973,-168804300.82638842,-11.485738235041172
-862515.465378924,-862825.0529407327,-207926340.22562656,4.711314564625245
-1053101.9750035924,-615935.2484178287,-207925939.43431857,5.748884617976231
-1129854.929608442,-921475.6118005378,-206234332.27436784,5.8710147597149485
-935570.885797794,-1060920.4509092467,-206559902.2379671,4.900465128717644
-615557.2692224395,-1053322.955369061,-207926121.9902215,3.3521981785097523
-1174869.6019165027,-328757.3854570548,-207926007.095278,6.415760602823765
-1348913.6910067168,-513015.6893278289,-206345858.2129641,7.02918100234089
-621193.8359288704,-1306707.2627735953,-206318161.24448204,3.237364506817221
-328549.3623450397,-1174927.7920377357,-207926104.47113463,1.7745942423939718
-1220000.0,0.0,-207925543.23956108,6.664367441243637
-1455371.7796049186,-97172.2240056175,-206229013.32987645,7.563294368062325
0.0,-1220000.0,-207925383.8542609,0.0005186684153728471
-170617.5779805114,-1481356.1452137684,-205980224.16804636,0.8836367801502357
-2175469.3783301245,-1684023.617558543,-192889557.78819156,10.379880871409728
-1174927.7920377357,328549.3623450397,-207926094.9366853,6.41684070606211
-1498081.1236939009,176902.89627929992,-205845800.05404183,7.72786900865096
-1669131.615418091,-2175977.074614336,-193003371.1182954,7.963073567322837
182000.2446570904,-1450166.749147471,-206206890.1201057,-0.9454711945919112
328757.3854570548,-1174869.6019165027,-207925993.7167648,-1.7707045845361904
-2518508.419278754,-1076048.4849928785,-193048568.09402412,12.024934052947904
-1053322.955369061,615557.2692224395,-207926414.96255767,5.757237920693797
-1323738.4789943576,654742.0359972898,-206090417.59278288,6.8591308022288375
461609.7725950958,-1338050.1733201616,-206552845.0534104,-2.410595528287044
615935.2484178287,-1053101.9750035924,-207925777.68301693,-3.351971862721338
-1070028.4305948725,-2547072.8305682656,-192733649.7868033,5.101180261097714
-2714523.3200239185,-360734.7486495217,-193050055.98760203,12.962303451694003
-862825.0529407327,862515.465378924,-207926105.590354,4.707029748809512
-1194813.613223813,900067.7730085452,-205943925.52843216,6.174265497673024
842089.3414256932,-1170351.89045605,-206356310.78269276,-4.385236818487743
862825.0529407327,-862515.465378924,-207925951.2746121,-4.708146944561796
-378108.8668058072,-2732185.0314533263,-192789106.33706117,1.8051806748745065
-2750787.0649619214,430033.2133103828,-192445622.50734797,13.122243132044026
-839796.7437340595,1170809.8239916402,-206363486.69247717,4.374609428104232
-615935.2484178287,1053101.9750035924,-207925963.19977376,3.352859474355528
1053322.955369061,-615557.2692224395,-207926343.7296121,-5.757543187219807
1319910.7323313472,-663356.0546041377,-206087279.9250326,-6.838597597274315
1174927.7920377357,-328549.3623450397,-207926116.9268313,-6.417653890878774
1183035.9675443503,-903407.7383931816,-206000876.1585009,-6.119872349539258
357481.04117790825,-2719704.6529786605,-192988180.29021955,-1.707265635701371
-2472490.096817945,1102298.2903192895,-193460561.9797361,11.813335726049996
-501359.8566682384,1336072.1671521247,-206466672.04612276,2.6155992948557354
-328757.3854570548,1174869.6019165027,-207925947.2141576,1.7724163134777606
1472017.0860355217,-198266.74078219908,-206025207.70216516,-7.61952303004486
1220000.0,0.0,-207925426.110752,-6.666510035280065
-121671.24462208652,1433283.4182086422,-206381282.495671,0.632384808008761
0.0,1220000.0,-207925383.7287873,-0.0006139390599764205
328549.3623450397,1174927.7920377357,-207926224.7331526,-1.774611397007399
154364.67469647928,1473657.8130063766,-206052813.4702038,-0.8001542551699193
1334676.5026956855,498443.3897274853,-206484048.85899332,-6.976055228636715
1053101.9750035924,615935.2484178287,-207926061.54256603,-5.750306799164142
1174869.6019165027,328757.3854570548,-207926006.4085498,-6.416368046733169
1444460.802847264,101397.57794503216,-206309228.2100689,-7.519725690002429
1171954.5815402183,823401.910520176,-206427634.8439864,-6.1183929800357415
862515.465378924,862825.0529407327,-207926143.74781585,-4.7074530846242135
925270.2801472172,1105405.8068628963,-206358340.3822685,-4.824378906895413
